Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Christen Press,23.0,us USA,FW,28-248,90,0,1,0,0,,,0,0,,,,,,,0,,
Sofia Huerta,11.0,us USA,FW,24-263,90,0,0,0,0,,,0,0,,,,,,,0,,
Taylor Comeau,7.0,us USA,AM,24-044,63,0,0,0,0,,,0,0,,,,,,,0,,
Morgan Gautrat,13.0,us USA,MF,24-189,27,0,0,0,0,,,0,0,,,,,,,0,,
Danielle Colaprico,24.0,us USA,DM,24-120,90,0,0,0,0,,,1,0,,,,,,,0,,
Julie Ertz,8.0,us USA,DM,25-150,90,1,0,0,0,,,1,0,,,,,,,0,,
Alyssa Mautz,4.0,us USA,DM,28-036,45,0,0,0,0,,,0,0,,,,,,,0,,
Yūki Nagasato,12.0,jp JPN,"FW,MF",30-050,45,1,1,0,0,,,0,0,,,,,,,0,,
Casey Krueger,6.0,us USA,LB,27-011,90,0,0,0,0,,,0,0,,,,,,,0,,
Samantha Johnson,16.0,us USA,CB,26-085,90,0,0,0,0,,,0,0,,,,,,,0,,
Katie Lind,5.0,us USA,CB,23-200,90,0,0,0,0,,,0,0,,,,,,,0,,
Arin Wright,3.0,us USA,RB,24-252,90,0,0,0,0,,,0,0,,,,,,,0,,
Alyssa Naeher,1.0,us USA,GK,29-136,90,0,0,0,0,,,0,0,,,,,,,0,,
13 Players,,,,,990,2,2,0,0,,,2,0,,,,,,,0,,
