Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Lauren Barnes,3.0,us USA,DF,26-329,90,0.0,0.0,,,0.0,0.0,,,1,0,0.0,,,,,,
Rachel Corsie,4.0,sct SCO,"DF,MF",26-251,90,1.0,0.0,,,1.0,1.0,,,1,0,0.0,,,,,,
Jess Fishlock,10.0,wls WAL,MF,29-101,39,0.0,0.0,,,1.0,0.0,,,0,2,0.0,,,,,,
Elli Reed,7.0,us USA,"DF,MF",26-258,51,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Kendall Fletcher,13.0,us USA,"DF,MF",31-170,90,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Kim Little,8.0,sct SCO,"FW,MF",25-300,90,1.0,2.0,,,1.0,1.0,,,1,3,0.0,,,,,,
Merritt Mathias,9.0,us USA,"DF,MF",25-297,70,0.0,0.0,,,1.0,0.0,,,2,0,0.0,,,,,,
Lindsay Elston,6.0,us USA,"FW,MF",23-360,20,0.0,0.0,,,1.0,1.0,,,1,1,0.0,,,,,,
Manon Melis,14.0,nl NED,"FW,MF",29-237,83,1.0,0.0,,,1.0,1.0,,,0,0,0.0,,,,,,
Kiersten Dallstream,25.0,us USA,"DF,FW",28-050,7,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Carson Pickett,16.0,us USA,DF,22-222,90,0.0,0.0,,,2.0,1.0,,,1,0,0.0,,,,,,
Hope Solo,1.0,us USA,GK,34-269,90,,,,,,,,,0,1,,,,,,,
Keelin Winters,11.0,us USA,MF,27-137,90,0.0,0.0,,,0.0,0.0,,,2,0,0.0,,,,,,
Beverly Yanez,,us USA,"FW,MF",27-280,90,0.0,1.0,,,3.0,1.0,,,0,3,1.0,,,,,,
14 Players,,,,,990,3.0,3.0,,,11.0,6.0,,,9,10,1.0,,,,,,
