Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Sarah Hagen,9.0,us USA,FW,27-169,70,0,0,0,0,,,0,0,,,,,,,1,,
Morgan Gautrat,6.0,us USA,MF,24-069,20,0,0,0,0,,,0,0,,,,,,,0,,
Kealia Watt,7.0,us USA,FW,25-095,90,0,0,0,0,,,0,0,,,,,,,0,,
Rachel Daly,3.0,eng ENG,FW,25-151,90,0,0,0,0,,,0,0,,,,,,,0,,
Denise O'Sullivan,13.0,ie IRL,CM,23-091,45,0,0,0,0,,,0,0,,,,,,,0,,
Nichelle Prince,14.0,ca CAN,"FW,MF",22-076,45,0,0,0,0,,,0,0,,,,,,,0,,
Amber Brooks,12.0,us USA,CM,26-103,90,0,0,0,0,,,0,0,,,,,,,0,,
Janine Sonis,16.0,ca CAN,CM,22-259,76,0,0,0,0,,,0,0,,,,,,,0,,
Caity Heap,27.0,,MF,22-269,14,0,0,0,0,,,0,0,,,,,,,0,,
Camille Levin,22.0,us USA,LB,27-012,90,0,0,0,0,,,0,0,,,,,,,0,,
Janine van Wyk,55.0,za RSA,CB,30-019,90,0,0,0,0,,,0,0,,,,,,,0,,
Bruna,4.0,br BRA,CB,31-202,90,0,0,0,0,,,1,0,,,,,,,0,,
Cari Roccaro,5.0,us USA,RB,22-292,90,0,0,0,0,,,0,0,,,,,,,0,,
Lydia Williams,18.0,au AUS,GK,28-358,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,0,0,0,0,,,1,0,,,,,,,1,,
