Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Cheyna Matthews,20.0,jm JAM,FW,23-293,90,1,0,0,0,,,0,0,,,,,,,0,,
Cali Farquharson,17.0,us USA,LW,23-256,58,0,0,0,0,,,1,0,,,,,,,0,,
Francisca Ordega,14.0,ng NGA,"FW,MF",23-315,32,0,0,0,0,,,0,0,,,,,,,0,,
Estefanía Banini,10.0,ar ARG,AM,27-070,90,1,0,0,0,,,0,0,,,,,,,0,,
Meggie Dougherty Howard,29.0,us USA,AM,22-034,90,0,0,0,0,,,0,0,,,,,,,0,,
Mallory Swanson,11.0,us USA,RW,19-123,75,0,0,0,0,,,0,0,,,,,,,0,,
Havana Solaun,9.0,jm JAM,MF,24-188,15,0,0,0,0,,,0,0,,,,,,,0,,
Tori Huster,23.0,us USA,DM,27-341,90,0,0,0,0,,,1,0,,,,,,,0,,
Alyssa Kleiner,22.0,us USA,LB,24-151,90,0,0,0,0,,,0,0,,,,,,,0,,
Estelle Johnson,24.0,cm CMR,CB,29-040,51,0,0,0,0,,,0,0,,,,,,,0,,
Shelina Zadorsky,4.0,ca CAN,DF,24-310,39,0,0,0,0,,,0,0,,,,,,,0,,
Whitney Church,5.0,us USA,CB,24-122,90,0,0,0,0,,,0,0,,,,,,,0,,
Caprice Dydasco,3.0,us USA,RB,24-011,90,0,0,0,0,,,0,0,,,,,,,0,,
DiDi Haracic,21.0,ba BIH,GK,25-140,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,2,0,0,0,,,2,0,,,,,,,0,,
