Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Christen Press,23.0,us USA,FW,28-143,90,1,1,1,1,,,0,0,,,,,,,0,,
Sofia Huerta,11.0,us USA,RW,24-158,90,1,0,0,0,,,0,0,,,,,,,0,,
Danielle Colaprico,24.0,us USA,AM,24-015,89,0,0,0,0,,,0,0,,,,,,,0,,
Morgan Proffitt,13.0,us USA,MF,22-272,1,0,0,0,0,,,0,0,,,,,,,0,,
Vanessa DiBernardo,10.0,us USA,LW,25-006,68,1,0,0,0,,,0,0,,,,,,,0,,
Taylor Comeau,7.0,us USA,DF,23-304,22,0,0,0,0,,,0,0,,,,,,,0,,
Alyssa Mautz,4.0,us USA,AM,27-296,79,0,0,0,0,,,0,0,,,,,,,0,,
Summer Green,19.0,us USA,FW,21-361,11,0,0,0,0,,,0,0,,,,,,,0,,
Julie Ertz,8.0,us USA,DM,25-045,90,0,0,0,0,,,1,0,,,,,,,0,,
Casey Krueger,6.0,us USA,LB,26-271,90,0,0,0,0,,,1,0,,,,,,,0,,
Samantha Johnson,16.0,us USA,CB,25-345,90,0,0,0,0,,,0,0,,,,,,,0,,
Katie Lind,5.0,us USA,CB,23-095,90,0,0,0,0,,,0,0,,,,,,,0,,
Arin Wright,3.0,us USA,RB,24-147,90,0,0,0,0,,,0,0,,,,,,,0,,
Alyssa Naeher,1.0,us USA,GK,29-031,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,3,1,1,1,,,2,0,,,,,,,0,,
