Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Jodie Taylor,14.0,eng ENG,FW,32-055,86,0,0,0,0,,,0,0,,,,,,,0,,
Alyssa Kleiner,24.0,us USA,DF,25-101,4,0,0,0,0,,,0,0,,,,,,,0,,
Megan Rapinoe,15.0,us USA,FW,33-006,90,1,0,0,0,,,0,0,,,,,,,0,,
Adriana Leon,13.0,ca CAN,FW,25-282,61,0,0,0,0,,,0,0,,,,,,,0,,
Jasmyne Spencer,22.0,us USA,"DF,FW",27-318,29,0,0,0,0,,,0,0,,,,,,,0,,
Jess Fishlock,10.0,wls WAL,CM,31-178,90,0,0,0,0,,,0,0,,,,,,,0,,
Beverly Yanez,17.0,us USA,CM,29-357,89,0,0,0,0,,,0,0,,,,,,,0,,
Kristen McNabb,19.0,us USA,"DF,MF",24-085,1,0,0,0,0,,,0,0,,,,,,,0,,
Allie Long,6.0,us USA,CM,30-332,90,0,0,0,0,,,1,0,,,,,,,0,,
Steph Catley,7.0,au AUS,LB,24-166,90,0,1,0,0,,,0,0,,,,,,,0,,
Lauren Barnes,3.0,us USA,CB,29-041,90,0,0,0,0,,,0,0,,,,,,,0,,
Megan Oyster,4.0,us USA,CB,25-311,90,0,0,0,0,,,0,0,,,,,,,0,,
Theresa Nielsen,8.0,dk DEN,RB,31-356,90,0,0,0,0,,,0,0,,,,,,,0,,
Lydia Williams,1.0,au AUS,GK,30-059,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,1,1,0,0,,,1,0,,,,,,,0,,
