Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Whitney Engen,4.0,us USA,DF,28-167,90,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Kassey Kallman,5.0,us USA,DF,24-007,90,0.0,0.0,,,0.0,0.0,,,0,3,0.0,,,,,,
Julie King,8.0,us USA,DF,26-205,67,0.0,0.0,,,0.0,0.0,,,1,0,0.0,,,,,,
Christen Westphal,21.0,us USA,DF,22-254,23,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Stephanie McCaffrey,9.0,us USA,FW,23-085,90,0.0,0.0,,,3.0,2.0,,,0,0,2.0,,,,,,
Kristie Mewis,19.0,us USA,"DF,MF",25-078,90,0.0,0.0,,,3.0,0.0,,,0,1,0.0,,,,,,
Mollie Pathman,20.0,us USA,"FW,MF",23-317,90,0.0,0.0,,,0.0,0.0,,,0,2,0.0,,,,,,
Angela Salem,26.0,us USA,"FW,MF",27-294,90,0.0,0.0,,,0.0,0.0,,,0,2,0.0,,,,,,
Louise Schillgard,10.0,se SWE,MF,26-203,60,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Katie Schoepfer,88.0,us USA,FW,27-185,30,0.0,0.0,,,4.0,2.0,,,0,0,0.0,,,,,,
Kyah Simon,17.0,au AUS,"FW,MF",24-323,90,0.0,0.0,,,2.0,0.0,,,0,2,0.0,,,,,,
Libby Stout,1.0,us USA,GK,25-332,90,,,,,,,,,0,1,,,,,,,
McCall Zerboni,77.0,us USA,MF,29-152,82,0.0,0.0,,,0.0,0.0,0.0,0.0,3,1,0.0,,,,,,
Stephanie Verdoia,22.0,us USA,MF,23-132,8,0.0,0.0,,,0.0,0.0,,,1,0,1.0,,,,,,
14 Players,,,,,990,0.0,0.0,,,12.0,4.0,0.0,0.0,5,12,3.0,,,,,,
