Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Laura Alleway,5.0,au AUS,DF,26-162,90,0.0,0.0,,,0.0,0.0,,,1,1,0.0,,,,,,
Josée Bélanger,9.0,ca CAN,FW,29-360,63,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Camille Levin,2.0,us USA,DF,26-014,27,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Steph Catley,7.0,au AUS,"DF,MF",22-103,90,0.0,0.0,,,1.0,0.0,,,0,0,0.0,,,,,,
Kristen Edmonds,12.0,us USA,"DF,MF",28-352,90,0.0,0.0,,,0.0,0.0,,,1,1,0.0,,,,,,
Sarah Hagen,8.0,us USA,FW,26-172,56,1.0,0.0,,,1.0,1.0,,,0,0,0.0,,,,,,
Lianne Sanderson,10.0,eng ENG,FW,28-095,34,1.0,0.0,,,2.0,1.0,,,1,0,0.0,,,,,,
Ashlyn Harris,1.0,us USA,GK,30-202,90,,,,,,,,,0,0,,,,,,,
Kaylyn Kyle,6.0,ca CAN,MF,27-215,86,0.0,0.0,,,0.0,0.0,,,1,1,0.0,,,,,,
Becky Edwards,14.0,us USA,"DF,MF",27-352,4,0.0,0.0,,,0.0,0.0,,,0,1,0.0,,,,,,
Mônica,21.0,br BRA,DF,38-034,90,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Alex Morgan,,us USA,FW,26-311,90,0.0,1.0,,,2.0,2.0,,,0,1,2.0,,,,,,
Jasmyne Spencer,23.0,us USA,"DF,FW",25-255,90,0.0,0.0,,,3.0,1.0,,,1,1,0.0,,,,,,
Sam Witteman,26.0,us USA,DF,22-072,90,0.0,0.0,,,1.0,0.0,,,0,0,0.0,,,,,,
14 Players,,,,,990,2.0,1.0,,,10.0,5.0,,,5,6,2.0,,,,,,
