Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Amy Barczuk,,us USA,DF,24-263,85,0,0,0,0,,,0,0,,,,,,,0,,
Morgan Marlborough,,us USA,FW,24-227,5,0,0,0,0,,,0,0,,,,,,,0,,
Bia,,br BRA,MF,29-284,79,0,0,0,0,,,0,0,,,,,,,0,,
Lauren Lazo,,us USA,DF,22-074,11,0,0,0,0,,,0,0,,,,,,,0,,
Maddy Evans,,us USA,"DF,MF",24-088,90,0,0,0,0,,,0,0,,,,,,,0,,
Kassey Kallman,,us USA,DF,23-073,90,0,0,0,0,,,0,0,,,,,,,0,,
Julie King,,us USA,DF,25-270,90,0,0,0,0,,,0,0,,,,,,,0,,
Stephanie McCaffrey,,us USA,FW,22-150,71,1,0,0,0,,,0,0,,,,,,,0,,
Rafinha,,br BRA,MF,26-334,19,0,0,0,0,,,0,0,,,,,,,0,,
Kristie Mewis,,us USA,"DF,MF",24-143,90,0,0,0,0,,,0,0,,,,,,,0,,
Alyssa Naeher,,us USA,GK,27-089,90,0,0,0,0,,,0,0,,,,,,,0,,
Mollie Pathman,,us USA,"FW,MF",23-017,90,0,0,0,0,,,0,0,,,,,,,0,,
Katie Schoepfer,,us USA,FW,26-250,90,0,0,0,0,,,1,0,,,,,,,0,,
Kyah Simon,,au AUS,"FW,MF",24-023,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,1,0,0,0,,,1,0,,,,,,,0,,
