Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Beverly Yanez,17.0,us USA,FW,28-291,73,0,0,0,0,,,0,0,,,,,,,0,,
Lindsay Elston,6.0,us USA,"FW,MF",25-006,17,0,0,0,0,,,0,0,,,,,,,0,,
Megan Rapinoe,15.0,us USA,AM,31-305,90,0,0,0,0,,,1,0,,,,,,,0,,
Nahomi Kawasumi,36.0,jp JPN,AM,31-225,90,0,0,0,0,,,0,0,,,,,,,0,,
Carson Pickett,16.0,us USA,DM,23-233,90,0,0,0,0,,,0,0,,,,,,,0,,
Jess Fishlock,10.0,wls WAL,DM,30-112,90,1,0,0,0,,,1,0,,,,,,,1,,
Rumi Utsugi,20.0,jp JPN,DM,28-152,83,0,1,0,0,,,0,0,,,,,,,0,,
Kristen McNabb,19.0,us USA,"DF,MF",23-019,7,0,0,0,0,,,0,0,,,,,,,0,,
Merritt Mathias,9.0,us USA,DM,26-308,86,1,0,0,0,,,0,0,,,,,,,0,,
Katie Johnson,33.0,mx MEX,"FW,MF",22-234,4,0,0,0,0,,,0,0,,,,,,,0,,
Lauren Barnes,3.0,us USA,CB,27-340,90,0,0,0,0,,,0,0,,,,,,,0,,
Rachel Corsie,4.0,sct SCO,CB,27-262,90,0,0,0,0,,,0,0,,,,,,,0,,
Rebekah Stott,13.0,nz NZL,CB,23-323,90,0,1,0,0,,,0,0,,,,,,,0,,
Haley Kopmeyer,28.0,us USA,GK,26-312,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,2,2,0,0,,,2,0,,,,,,,1,,
