Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Christen Press,21.0,us USA,FW,29-189,90,0,0,0,0,,,0,0,,,,,,,0,,
Amy Rodriguez,8.0,us USA,FW,31-139,74,0,0,0,0,,,0,0,,,,,,,0,,
Katie Stengel,24.0,us USA,"FW,MF",26-127,16,0,0,0,0,,,0,0,,,,,,,0,,
Diana Matheson,10.0,ca CAN,LM,34-091,90,0,0,0,0,,,1,0,,,,,,,0,,
Gunnhildur Yrsa Jónsdóttir,23.0,is ISL,CM,29-281,90,0,0,0,0,,,0,0,,,,,,,0,,
Desiree Scott,11.0,ca CAN,CM,30-340,90,0,0,0,0,,,0,0,,,,,,,0,,
Katrina Gorry,19.0,au AUS,RM,25-327,64,0,0,0,0,,,0,0,,,,,,,0,,
Lo'eau LaBonta,9.0,us USA,MF,25-110,26,0,0,0,0,,,0,0,,,,,,,0,,
Rebecca Moros,3.0,us USA,LB,33-061,90,0,0,0,0,,,0,0,,,,,,,0,,
Rachel Corsie,2.0,sct SCO,CB,28-323,90,0,0,0,0,,,0,0,,,,,,,0,,
Becky Sauerbrunn,4.0,us USA,CB,33-030,90,0,0,0,0,,,0,0,,,,,,,0,,
Samantha Johnson,16.0,us USA,RB,27-026,51,0,0,0,0,,,1,0,,,,,,,0,,
Sydney Miramontez,17.0,us USA,DF,23-268,39,0,0,0,0,,,0,0,,,,,,,0,,
Abby Smith,1.0,us USA,GK,24-275,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,0,0,0,0,,,2,0,,,,,,,0,,
