match type,wk,Day,Date,Time,Home,xg_home,Score,xg_away,Away,Attendance,Venue,Referee,Match Report,Match URL,Match ID
,,Fri,3/15/24,20:00,Gotham FC,0.8,0–1,0.6,Wave,"14,241",Red Bull Arena,Danielle Chesky,Match Report,https://fbref.com/en/matches/5a808fa8/Gotham-FC-San-Diego-Wave-March-15-2024-NWSL-Challenge-Cup,5a808fa8
