Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Jamia Fields,4.0,us USA,FW,23-232,81,0,1,0,0,,,0,0,,,,,,,0,,
Christina Burkenroad,22.0,mx MEX,MF,23-306,9,0,0,0,0,,,0,0,,,,,,,0,,
Marta,10.0,br BRA,FW,31-084,90,0,1,0,0,,,0,0,,,,,,,0,,
Chioma Ubogagu,6.0,eng ENG,FW,24-246,62,1,0,0,0,,,0,0,,,,,,,0,,
Jasmyne Spencer,23.0,us USA,"DF,FW",26-260,28,1,0,0,0,,,0,0,,,,,,,0,,
Camila,9.0,br BRA,CM,22-216,90,1,0,0,0,,,0,0,,,,,,,0,,
Dani Weatherholt,17.0,us USA,CM,23-058,65,0,0,0,0,,,0,0,,,,,,,0,,
Maddy Evans,18.0,us USA,"DF,MF",26-023,25,0,0,0,0,,,0,0,,,,,,,0,,
Kristen Edmonds,12.0,us USA,CM,29-357,90,0,0,0,0,,,0,0,,,,,,,0,,
Steph Catley,7.0,au AUS,LB,23-108,90,0,0,0,0,,,0,0,,,,,,,0,,
Toni Pressley,3.0,us USA,CB,27-084,90,0,0,0,0,,,1,0,,,,,,,0,,
Alanna Kennedy,14.0,au AUS,CB,22-113,90,0,0,0,0,,,0,0,,,,,,,0,,
Ali Krieger,11.0,us USA,RB,32-290,90,0,1,0,0,,,1,0,,,,,,,0,,
Ashlyn Harris,24.0,us USA,GK,31-207,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,3,3,0,0,,,2,0,,,,,,,0,,
