Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Jessica McDonald,14.0,us USA,FW,29-085,69,0,0,0,0,,,0,0,,,,,,,0,,
Ashley Hatch,12.0,us USA,"FW,MF",21-364,21,0,0,0,0,,,0,0,,,,,,,0,,
Lynn Biyendolo,9.0,us USA,FW,24-003,90,1,0,0,0,,,0,0,,,,,,,0,,
Debinha,10.0,br BRA,AM,25-216,90,0,0,0,0,,,0,0,,,,,,,0,,
McCall Zerboni,7.0,us USA,DM,30-162,90,0,0,0,0,,,0,0,,,,,,,0,,
Sam Mewis,5.0,us USA,DM,24-227,90,1,0,0,0,,,0,0,,,,,,,0,,
Jaelene Daniels,15.0,us USA,DM,23-361,76,0,0,0,0,,,0,0,,,,,,,0,,
Sam Witteman,26.0,us USA,DF,23-087,14,0,0,0,0,,,0,0,,,,,,,0,,
Taylor Smith,11.0,us USA,DM,23-174,64,0,1,0,0,,,0,0,,,,,,,0,,
Makenzy Doniak,3.0,us USA,"FW,MF",23-088,26,0,0,0,0,,,0,0,,,,,,,0,,
Yuri Kawamura,20.0,jp JPN,CB,28-007,90,0,0,0,0,,,0,0,,,,,,,0,,
Abby Erceg,6.0,nz NZL,CB,27-185,90,0,0,0,0,,,1,0,,,,,,,0,,
Abby Dahlkemper,13.0,us USA,CB,24-011,90,0,0,0,0,,,0,0,,,,,,,0,,
Katelyn Rowland,99.0,us USA,GK,23-069,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,2,1,0,0,,,1,0,,,,,,,0,,
