Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Rachel Daly,3.0,eng ENG,FW,26-179,90,0,0,0,0,,,1,0,,,,,,,0,,
Kealia Watt,7.0,us USA,AM,26-123,82,1,0,0,0,,,0,0,,,,,,,0,,
Veronica Latsko,12.0,us USA,"FW,MF",22-173,8,0,0,0,0,,,0,0,,,,,,,0,,
Nichelle Prince,14.0,ca CAN,AM,23-104,59,0,0,0,0,,,0,0,,,,,,,0,,
Thembi Kgatlana,11.0,za RSA,FW,22-032,31,0,0,0,0,,,1,0,,,,,,,0,,
Kyah Simon,17.0,au AUS,AM,26-343,66,0,0,0,0,,,0,0,,,,,,,0,,
Savannah Jordan,13.0,us USA,FW,23-130,24,0,0,0,0,,,0,0,,,,,,,0,,
Meleana Shim,6.0,us USA,DM,26-251,90,0,0,0,0,,,0,0,,,,,,,0,,
Linda Motlhalo,10.0,za RSA,DM,19-337,90,0,0,0,0,,,0,0,,,,,,,0,,
Allysha Chapman,4.0,ca CAN,LB,29-129,90,0,0,0,0,,,0,0,,,,,,,0,,
Amber Brooks,22.0,us USA,CB,27-131,90,0,0,0,0,,,0,0,,,,,,,0,,
Janine van Wyk,5.0,za RSA,CB,31-047,90,0,0,0,0,,,0,0,,,,,,,0,,
Haley Hanson,9.0,us USA,RB,22-121,90,0,0,0,0,,,0,0,,,,,,,0,,
Jane Campbell,1.0,us USA,GK,23-106,90,0,1,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,1,1,0,0,,,2,0,,,,,,,0,,
