Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Lauren Barnes,,us USA,DF,25-050,90,0,0,0,0,0,0,0,0,0,0,,,,,0,,
Mariah Bullock,,ws SAM,"DF,MF",23-148,64,0,0,0,0,0,0,0,0,1,0,,,,,0,,
Beverly Yanez,,us USA,"FW,MF",26-001,26,1,0,0,0,1,1,0,0,0,0,,,,,0,,
Stephanie Cox,,us USA,DF,28-108,90,0,0,0,0,0,0,0,0,0,0,,,,,0,,
Jess Fishlock,,wls WAL,MF,27-187,90,0,0,0,0,2,1,0,0,3,1,,,,,0,,
Kendall Fletcher,,us USA,"DF,MF",29-256,90,0,1,0,0,1,1,0,0,2,0,,,,,0,,
Nahomi Kawasumi,,jp JPN,"FW,MF",28-300,90,0,0,0,0,0,0,0,0,0,0,,,,,0,,
Kim Little,,sct SCO,"FW,MF",24-021,90,0,0,0,0,2,1,0,0,0,1,,,,,0,,
Megan Rapinoe,,us USA,"FW,MF",29-015,50,0,0,0,0,1,0,1,0,1,0,,,,,0,,
Sydney Leroux,,us USA,"FW,MF",24-074,40,0,0,0,0,2,0,0,0,1,1,,,,,0,,
Elli Reed,,us USA,"DF,MF",24-344,90,0,0,0,0,2,1,0,0,0,0,,,,,0,,
Hope Solo,,us USA,GK,32-355,90,0,0,0,0,0,0,0,0,0,0,,,,,0,,
Keelin Winters,,us USA,MF,25-223,90,0,0,0,0,1,1,0,0,0,0,,,,,0,,
13 Players,,,,,990,1,1,0,0,12,6,1,0,8,3,,,,,0,,
