Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Michelle Betos,18.0,us USA,GK,28-099,90,,,,,,,,,0,0,,,,,,,
Celeste Boureille,30.0,us USA,"DF,MF",22-039,90,0.0,0.0,,,0.0,0.0,,,2,2,0.0,,,,,,
Dagný Brynjarsdóttir,11.0,is ISL,MF,24-293,90,0.0,0.0,,,0.0,0.0,,,1,0,0.0,,,,,,
Emily Menges,4.0,us USA,DF,23-306,90,0.0,0.0,,,0.0,0.0,,,0,1,0.0,,,,,,
Meg Morris,44.0,us USA,MF,24-018,90,0.0,0.0,,,0.0,0.0,,,0,1,0.0,,,,,,
Nadia Nadim,9.0,dk DEN,"FW,MF",28-148,90,0.0,0.0,,,1.0,1.0,,,3,0,0.0,,,,,,
Hayley Raso,21.0,au AUS,"FW,MF",21-267,90,0.0,0.0,,,1.0,0.0,,,0,2,0.0,,,,,,
Katherine Reynolds,2.0,us USA,DF,28-258,90,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Meleana Shim,6.0,us USA,MF,24-247,90,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
Christine Sinclair,12.0,ca CAN,"FW,MF",32-352,44,0.0,0.0,,,1.0,1.0,,,0,0,0.0,,,,,,
McKenzie Berryhill,20.0,us USA,DF,23-066,27,0.0,0.0,,,0.0,0.0,,,1,0,0.0,,,,,,
Shade Pratt,29.0,us USA,DF,23-057,19,0.0,0.0,,,0.0,0.0,,,2,0,0.0,,,,,,
Mallory Weber,26.0,us USA,"DF,FW",22-055,90,0.0,0.0,,,0.0,0.0,,,0,0,0.0,,,,,,
13 Players,,,,,990,0.0,0.0,,,3.0,2.0,,,9,6,0.0,,,,,,
