Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Alex Morgan,13.0,us USA,FW,28-055,90,1,0,0,0,,,0,0,,,,,,,0,,
Chioma Ubogagu,6.0,eng ENG,AM,24-350,78,1,0,0,0,,,0,0,,,,,,,0,,
Toni Pressley,3.0,us USA,DF,27-188,12,0,0,0,0,,,0,0,,,,,,,0,,
Marta,10.0,br BRA,AM,31-188,90,0,1,0,0,,,0,0,,,,,,,0,,
Camila,9.0,br BRA,AM,22-320,90,0,0,0,0,,,1,0,,,,,,,0,,
Alanna Kennedy,14.0,au AUS,DM,22-217,90,0,0,0,0,,,0,0,,,,,,,0,,
Dani Weatherholt,17.0,us USA,DM,23-162,90,0,0,0,0,,,0,0,,,,,,,0,,
Steph Catley,7.0,au AUS,LB,23-212,90,0,0,0,0,,,0,0,,,,,,,0,,
Ali Krieger,11.0,us USA,CB,33-029,90,0,0,0,0,,,0,0,,,,,,,0,,
Mônica,21.0,br BRA,CB,39-144,90,0,0,0,0,,,0,0,,,,,,,0,,
Kristen Edmonds,12.0,us USA,RB,30-096,68,0,0,0,0,,,0,0,,,,,,,0,,
Rachel Hill,15.0,us USA,"FW,MF",22-131,22,0,0,0,0,,,0,0,,,,,,,0,,
Ashlyn Harris,24.0,us USA,GK,31-311,90,0,0,0,0,,,0,0,,,,,,,0,,
13 Players,,,,,990,2,1,0,0,,,1,0,,,,,,,0,,
