Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Rachel Daly,3.0,eng ENG,FW,25-130,90,1,0,0,0,,,0,0,,,,,,,0,,
Kealia Watt,7.0,us USA,FW,25-074,88,1,1,0,0,,,0,0,,,,,,,0,,
Cami Privett,23.0,us USA,MF,24-030,2,0,0,0,0,,,0,0,,,,,,,0,,
Janine Sonis,16.0,ca CAN,FW,22-238,67,0,0,0,0,,,0,0,,,,,,,0,,
Claire Falknor,8.0,us USA,"DF,MF",23-338,23,0,0,0,0,,,0,0,,,,,,,0,,
Denise O'Sullivan,13.0,ie IRL,CM,23-070,90,0,0,0,0,,,0,0,,,,,,,0,,
Amber Brooks,12.0,us USA,CM,26-082,90,0,1,0,0,,,0,0,,,,,,,0,,
Andressinha,17.0,br BRA,CM,21-349,68,0,0,0,0,,,0,0,,,,,,,0,,
Sarah Hagen,9.0,us USA,FW,27-148,22,0,0,0,0,,,0,0,,,,,,,0,,
Cari Roccaro,5.0,us USA,LB,22-271,90,0,0,0,0,,,0,0,,,,,,,0,,
Janine van Wyk,55.0,za RSA,CB,29-363,90,0,0,0,0,,,0,0,,,,,,,0,,
Bruna,4.0,br BRA,CB,31-181,90,0,0,0,0,,,1,0,,,,,,,0,,
Poliana,2.0,br BRA,RB,26-068,90,0,0,0,0,,,0,0,,,,,,,0,,
Lydia Williams,18.0,au AUS,GK,28-337,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,2,2,0,0,,,1,0,,,,,,,0,,
