Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Maddy Evans,,us USA,"DF,MF",24-131,72,0,0,0,0,,,0,0,,,,,,,0,,
Amy Barczuk,,us USA,DF,24-306,18,0,0,0,0,,,0,0,,,,,,,0,,
Kassey Kallman,,us USA,DF,23-116,90,0,0,0,0,,,0,0,,,,,,,0,,
Julie King,,us USA,DF,25-313,90,0,0,0,0,,,0,0,,,,,,,0,,
Lauren Lazo,,us USA,DF,22-117,90,0,0,0,0,,,0,0,,,,,,,0,,
Stephanie McCaffrey,,us USA,FW,22-193,54,0,0,0,0,,,0,0,,,,,,,0,,
Rafinha,,br BRA,MF,27-012,36,0,0,0,0,,,0,0,,,,,,,0,,
Kristie Mewis,,us USA,"DF,MF",24-186,90,0,0,0,0,,,0,0,,,,,,,0,,
Alyssa Naeher,,us USA,GK,27-132,90,0,0,0,0,,,0,0,,,,,,,0,,
Mollie Pathman,,us USA,"FW,MF",23-060,90,0,0,0,0,,,0,0,,,,,,,0,,
Suzane Pires,,pt POR,MF,23-013,61,0,0,0,0,,,0,0,,,,,,,0,,
Katie Schoepfer,,us USA,FW,26-293,29,0,0,0,0,,,1,0,,,,,,,0,,
Kyah Simon,,au AUS,"FW,MF",24-066,90,0,0,0,0,,,0,0,,,,,,,0,,
Rachel Wood,,us USA,"DF,MF",25-112,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,0,0,0,0,,,1,0,,,,,,,0,,
